<UserID>	<ArtistID>	<Count>
69	32012	10
69	22863	4
69	32521	1
69	20130	3
69	20131	22
69	24856	4
69	28612	1
69	17631	4
69	11816	1641
69	2048	57
69	24861	1
69	19651	1
69	27383	1
69	26888	16
69	3080	2
69	23786	56
69	24494	12
69	32023	1
69	1035	10
69	21172	8
69	9393	12
69	9247	1
69	32532	86
69	16063	11
69	25680	111
69	7665	3
69	23794	1
69	27017	1
69	14606	6
69	19665	2
69	3092	7
69	29311	1
69	29057	2
69	1539	37
69	19153	208
69	17159	7
69	3099	1
69	9823	162
69	30990	24
69	29829	1
69	25896	61
69	17661	1
69	5325	2
69	14978	21
69	15548	2
69	30477	1
69	28271	1
69	31539	1
69	24047	235
69	15557	607
69	24365	1
69	31329	1
69	13409	1
69	18206	1
69	24902	16
69	32567	1
69	18934	1
69	19175	132
69	13413	88
69	16044	1
69	13419	124
69	4111	23
69	16929	2
69	8772	3
69	8225	1
69	15567	1
69	9492	21
69	3405	1
69	19272	2
69	15568	6
69	3562	97
69	24910	2
69	11376	100
69	12890	1
69	18213	1
69	32784	36
69	1080	1
69	12168	1
69	21378	43
69	7178	267
69	25412	1
69	18684	1
69	28918	16
69	13978	20
69	13431	48
69	29457	1
69	10678	1141
69	10850	1
69	20190	162
69	13435	3
69	30184	1
69	27919	1
69	25936	1
69	28424	32
69	24257	2
69	24261	2
69	12913	597
69	15587	1
69	16670	1
69	3377	1
69	27444	76
69	10740	3
69	12917	4
69	12918	1
69	2629	1
69	16323	3
69	20719	2
69	13996	5
69	3544	14
69	26956	13
69	19713	7
69	25238	2
69	4655	1
69	5685	69
69	32525	4
69	11826	194
69	10878	3
69	7669	2
69	7206	4
69	30544	1
69	26954	8
69	1578	1
69	32608	536
69	22267	129
69	21731	2
69	23883	1
69	21240	98
69	4675	1
69	24949	4
69	19220	53
69	30551	46
69	25761	16
69	25440	1
69	21244	32
69	23315	1
69	20745	833
69	4165	5
69	13465	2
69	23319	1
69	17237	459
69	5692	2
69	8290	58
69	28457	12
69	23359	104
69	15627	1
69	3684	289
69	13469	2
69	23896	263
69	4754	3
69	15631	28
69	25977	8
69	10900	1
69	18750	6
69	24437	18
69	30571	1
69	6814	8
69	4699	643
69	3818	7
69	19240	1
69	10353	1
69	8927	1
69	19756	156
69	4706	8
69	2162	1
69	18277	27
69	3370	214
69	27956	19
69	767	57
69	14563	1
69	4713	1
69	21763	1
69	24971	1
69	23706	4
69	8316	1
69	15646	1
69	22892	2
69	27486	1
69	8846	3
69	17261	28
69	20773	12
69	31108	76
69	28990	6
69	19256	1
69	2463	1
69	153	14
69	27490	10
69	1158	1
69	8503	20
69	10078	11
69	6964	44
69	11759	3
69	20477	4
69	2250	8
69	8334	130
69	11958	2
69	27497	193
69	24464	5
69	9370	532
69	2187	135
69	6759	1
69	26009	38
69	31636	5
69	22319	40
69	31130	1
69	15379	5
69	21786	10
69	18783	1
69	26532	151
69	9092	1
69	21787	664
69	21545	2
69	565	3
69	16208	2
69	18302	2
69	19280	602
69	31642	2
69	18786	1
69	23427	1
69	4744	2
69	8874	1
69	5755	1
69	28520	1
69	2203	7926
69	32458	1
69	2722	1
69	8356	1
69	1176	7
69	9385	1
69	6779	1
69	10418	10
69	5252	1
69	14428	1
69	8879	1
69	17800	1
69	31656	1495
69	11987	742
69	3741	3
69	7816	1
69	1036	1
69	2072	4
69	14086	2
69	32049	1
69	29562	29
69	20297	167
69	21814	12
69	25521	1
69	14091	2
69	23407	3
69	20829	1
69	5613	1
69	20303	1
69	23411	2
69	3725	1
69	8891	3
69	32109	1
69	5462	53
69	31734	21
69	28546	2
69	21822	5
69	32697	2
69	196	1
69	15148	1
69	14628	2
69	17325	7
69	26058	106
69	20842	2
69	20843	1
69	22366	1
69	6809	1189
69	12520	36
69	31681	1
69	28019	33
69	713	11
69	6330	1
69	36	13
69	26066	6
69	4260	2
69	24518	1
69	2247	24
69	16256	200
69	16232	21
69	23433	1
69	6908	18
69	30130	4
69	4278	7
69	19849	3081
69	15742	11
69	2251	1
69	27520	1
69	7853	94
69	20336	3
69	12442	1
69	4276	112
69	30139	10
69	12038	42
69	1223	2
69	31692	11
69	7860	10144
69	7345	387
69	20342	1
69	12040	1
69	12544	76
69	32730	1
69	11605	1
69	27073	1
69	5033	21
69	29609	1
69	28161	1
69	28073	28
69	7351	6
69	22200	8
69	30671	1
69	23467	1
69	26603	1
69	32236	1
69	22404	1
69	27580	1
69	5468	2
69	7367	1
69	31216	284
69	30165	4
69	30679	228
69	10501	1
69	16830	445
69	12064	119
69	21874	251
69	19039	70
69	1963	1
69	29628	3
69	9659	2
69	13329	35
69	19054	813
69	21879	86
69	13614	1
69	8444	94
69	19813	1
69	9472	2
69	27103	199
69	22293	1
69	1768	35
69	2302	448
69	26118	1
69	25099	1
69	18391	574
69	26582	4204
69	26627	254
69	24584	157
69	14696	15
69	518	5
69	22188	3
69	4324	1
69	19363	4
69	1063	157
69	31743	567
69	13116	1
69	19395	1
69	10834	51
69	24587	1
69	27606	40
69	14179	4
69	8844	3
69	28421	1
69	6836	26
69	599	4
69	24591	15
69	29660	137
69	4848	121
69	30553	8
69	13641	47
69	24998	3
69	25119	1
69	25605	12
69	8472	4
69	29155	2
69	26792	4
69	9505	39
69	14193	20
69	25321	1
69	16870	1
69	24877	1
69	23514	2
69	15811	9
69	18907	14
69	26148	12
69	18416	2
69	13653	7
69	27625	4
69	13150	5
69	23214	1
69	16877	28
69	2334	1
69	30854	47
69	10272	1
69	21924	15
69	12035	1
69	14730	1
69	21425	2
69	27642	2
69	6916	1
69	24544	14
69	13671	2
69	815	8
69	465	1
69	21947	1
69	18420	1
69	11105	1
69	26175	27
69	16348	1
69	10045	1
69	4884	2
69	13158	7
69	20048	26
69	15334	2
69	6930	59
69	18444	154
69	21954	85
69	23012	1
69	827	2
69	7441	1
69	305	1
69	6937	2
69	22491	1
69	7443	7
69	16369	969
69	8018	1
69	28662	1
69	5401	3
69	2866	30
69	18454	6
69	26595	1
69	10067	2
69	23561	1
69	10068	10
69	26686	1
69	3928	2
69	29205	2
69	19448	634
69	18462	2
69	1839	61
69	9546	2
69	2368	1
69	10588	706
69	13185	1
69	14690	1
69	16923	13
69	19343	17
69	9890	20
69	25182	13
69	29231	470
69	322	112
69	20513	1
69	27676	1
69	4909	1
69	19954	4
69	24664	43
69	13194	99
69	25190	1
69	13713	59
69	14807	1
69	27683	2
69	32859	1
69	15875	3
69	8558	1
69	1019	2287
69	32025	11
69	21001	2
69	10605	2
69	23832	1
69	25890	55
69	12366	1
69	15885	3
69	27205	278
69	4920	5
69	29736	15
69	1078	1
69	1346	7
69	28197	3
69	23465	48
69	1093	1
69	1348	18
69	29748	20
69	28202	1
69	21008	3212
69	19475	2
69	18032	929
69	25206	92
69	10098	1
69	22013	1
69	13264	338
69	17487	98
69	27267	8
69	12688	2
69	9086	2
69	15897	1
69	1272	1
69	18498	7
69	1879	1
69	25218	1
69	18502	73
69	11623	1
69	8589	1
69	14240	1
69	9132	2346
69	10634	506
69	18034	1
69	18991	2
69	22908	3
69	24166	15
69	27724	1
69	2923	306
69	1227	1
69	23094	1
69	14825	87
69	29255	7
69	30830	1
69	2925	7
69	8028	1
69	15368	10
69	25245	2
69	28225	1010
69	25248	1
69	30835	3
69	24461	2
69	23100	7
69	21513	763
69	29538	540
69	20511	1
69	8040	1
69	25731	1
69	24723	1
69	24188	32
69	12213	1
69	8046	1
69	11199	1
69	1909	4
69	28744	2
69	30849	27
69	4980	2
69	9125	30
69	161	1
69	9127	279
69	12215	19
69	2947	14
69	16427	57
69	18539	6
69	13789	1
69	24198	1
69	2446	4
69	22589	1
69	1457	47
69	21975	2
69	3945	1
69	8630	162
69	8867	1
69	18048	2
69	7535	69
69	1759	166
69	25755	3
69	11724	116
69	32942	1
69	4481	54
69	4482	2
69	11773	1
69	7542	19
69	15408	1
69	13808	9
69	17786	2
69	19540	149
69	19038	53
69	16493	1
69	2969	307
69	8640	46
69	24303	1
69	1147	1
69	19041	30
69	4489	1
69	9144	290
69	19549	1
69	24230	1
69	7558	1
69	25088	20
69	30890	35
69	28603	1
69	1436	1
69	26461	140
69	7049	65
69	17045	2757
69	15211	3
69	25295	2
69	22622	97
69	20560	4
69	8819	2
69	3788	10
69	8667	1
69	5525	1
69	19060	122
69	25793	376
69	20063	1
69	8101	1
69	17562	2
69	25797	1
69	15986	2
69	21099	155
69	4509	27
69	12998	1
69	10960	4
69	15991	2
69	10967	4
69	3993	892
69	30909	765
69	10204	21
69	28299	16
69	22108	2
69	32985	1
69	15448	53
69	20888	1
69	226	2
69	2499	1
69	19585	2
69	28308	7
69	16533	1
69	18590	2
69	30924	1
69	32474	34
69	24271	1
69	21593	113
69	26342	3
69	7076	15
69	23128	22
69	25828	6
69	18433	6
69	466	4
69	9705	1
69	2511	1
69	13168	1
69	14410	129
69	16015	1
69	24934	1
69	20600	99
69	26352	1
69	24282	2
69	11784	1
69	20102	19
69	5564	1
69	477	1
69	28432	45
69	22135	1
69	32494	1
69	19608	52
69	19609	3
69	24824	2
69	24685	2
69	23656	423
69	32498	2
69	33019	5
69	33020	10
69	21132	1
69	8147	54
69	29821	70
69	8706	1
69	20114	1
69	21613	31
69	23755	1
69	16501	17
69	9212	336
69	4043	33
69	8158	103
69	22676	1
69	26374	29
69	12407	3
69	27797	1
69	32507	2
69	7466	11
69	31717	140
69	16037	44
69	12312	2
69	33037	23
69	26380	1
69	32063	3
69	15502	1
69	24840	3
69	14421	1
69	12317	1
69	4051	1032
69	3057	1
70	1506	11
70	3059	8
70	15514	1
70	4572	5
70	7638	1
70	14435	16
70	5586	12
70	27849	1
70	4064	3
70	28355	13
70	30786	16
70	32285	1
70	16050	8
70	515	5
70	23349	1
70	24856	1
70	30449	2
70	32079	1
70	8733	3
70	11816	304
70	2048	16
70	518	25
70	31507	10
70	19651	3
70	25950	1
70	27942	13
70	3080	1
70	10274	10
70	4583	2
70	27385	32
70	2572	5
70	5603	1
70	12854	3
70	12342	1
70	12343	1
70	20645	14
70	11831	37
70	525	22
70	28878	2
70	23794	6
70	26552	141
70	6653	1
70	9257	9
70	16620	1
70	9776	13
70	19153	1
70	25888	3
70	36	18
70	25387	55
70	10291	1
70	3101	1
70	9823	2
70	30990	68
70	3586	2
70	22201	1
70	11353	1
70	5115	15
70	18345	1
70	3107	10
70	19675	3
70	21080	1
70	7162	16
70	12368	2
70	9788	26
70	10509	1
70	20162	53
70	28898	1
70	17171	14
70	12372	3
70	9268	34
70	23821	70
70	32054	1
70	20168	1
70	32562	5
70	25400	1
70	17177	1
70	22214	1
70	29435	2
70	14988	1
70	7691	2
70	32567	45
70	4374	1
70	15793	1
70	13967	10
70	15858	7
70	24907	136
70	15564	1
70	8772	32
70	10211	33
70	1569	20
70	12677	53
70	26920	5
70	11662	2
70	2613	1
70	24913	1
70	5136	2
70	9290	2
70	8236	12
70	18684	50
70	27434	33
70	12903	2
70	25866	37
70	25929	75
70	6695	3
70	24386	2
70	6696	48
70	9300	75
70	20190	1
70	12759	25
70	18227	115
70	20705	10
70	82	1
70	21704	85
70	29568	2
70	15013	1
70	9821	1
70	16127	1
70	23287	19
70	22240	13
70	19084	11
70	1465	15
70	22883	1
70	18705	86
70	4651	43
70	28937	1
70	22143	2
70	23864	1
70	27927	1
70	3544	8
70	5670	2
70	29144	1
70	7202	9
70	4655	52
70	5218	12
70	6331	3
70	17718	1
70	2570	1
70	21722	25
70	27936	2
70	29231	1
70	3413	20
70	20732	1
70	2640	2
70	9801	2
70	17578	12
70	4669	17
70	27463	21
70	28952	2
70	21239	1
70	26956	3
70	25966	6
70	19220	269
70	619	1
70	11823	16
70	27954	2
70	32617	13
70	4165	1
70	4685	5
70	26486	12
70	12424	35
70	24422	1
70	14021	88
70	20030	1
70	18741	12
70	23359	43
70	3684	43
70	8294	4
70	19731	1
70	18744	8
70	626	2
70	1230	1
70	16165	1
70	19237	9
70	14032	29
70	26972	393
70	7767	52
70	32143	40
70	21754	4
70	2671	7
70	18758	5
70	7775	2
70	636	1
70	1139	1
70	27478	17
70	26980	3
70	13466	3
70	32532	1
70	143	1
70	8844	1
70	14044	8
70	25994	2
70	25610	9
70	8846	6
70	24453	36
70	6234	3
70	8848	5
70	28990	5
70	1643	5
70	12119	80
70	25997	1
70	8581	10
70	9041	2
70	3679	10
70	24810	1
70	21270	1
70	29000	9
70	9890	19
70	13505	2
70	16732	1
70	24459	25
70	3682	9
70	21275	2
70	16735	2
70	15811	514
70	11463	32
70	24990	1
70	5739	4
70	6759	1
70	26009	107
70	24401	1
70	3690	1
70	2704	6
70	1880	83
70	16207	1
70	26534	1
70	6768	15
70	15030	13
70	4885	1
70	4214	2
70	19280	2381
70	10411	3
70	8352	4
70	4219	247
70	14600	14
70	6985	1
70	3217	2
70	5244	1
70	25009	1
70	19798	9
70	9459	1
70	19800	51
70	12489	1
70	8356	1
70	13386	4
70	21803	36
70	22340	3
70	13540	12
70	174	12
70	7813	238
70	20818	4
70	31151	7
70	19809	2
70	1676	2
70	12347	2
70	19813	36
70	14086	1
70	11493	70
70	17803	29
70	25518	1
70	11995	15
70	10426	5
70	8370	1
70	4233	9
70	22215	8
70	12393	2
70	21817	6
70	1885	1
70	21316	4
70	12502	1
70	5266	1
70	8891	1
70	26649	63
70	16783	1
70	19821	3
70	25036	1
70	3240	1
70	26052	2
70	32697	3
70	15720	1
70	1200	1
70	6319	2
70	1539	1
70	12514	2
70	25532	1
70	5275	22
70	17656	1
70	19831	25
70	26060	6
70	30123	1
70	3741	5
70	21332	12
70	16253	1
70	29587	5
70	20850	2
70	22462	1
70	22375	11
70	2248	358
70	19323	1
70	4265	1
70	28380	14
70	7845	1
70	32708	2
70	19353	31
70	11909	1
70	17340	65
70	718	6
70	31188	1
70	2251	2
70	19962	1
70	7851	2
70	4273	2
70	5812	29
70	29592	4
70	19841	18
70	6833	1
70	25061	6
70	18353	6
70	16112	1
70	14656	3
70	24044	1
70	16269	3
70	6836	2
70	9203	58
70	7860	6
70	2777	2
70	2255	21
70	30215	3
70	7154	1
70	226	558
70	19338	5
70	17841	56
70	1293	15
70	4285	4
70	3176	19
70	11532	30
70	21859	2
70	4538	5
70	31954	9
70	733	17
70	31355	1
70	19343	5
70	29098	21
70	26097	13
70	21002	5
70	14138	1
70	22008	3
70	739	2
70	16283	2
70	15766	31
70	2278	2
70	17857	22
70	31712	1
70	17858	4
70	24023	2
70	30679	32
70	1756	51
70	17863	11
70	8434	9
70	23479	2
70	9659	318
70	3788	2
70	4826	2
70	20369	33
70	4312	28
70	7262	2
70	16533	1
70	22182	9
70	2302	10
70	14690	23
70	25097	3
70	23491	42
70	24581	2
70	12597	1
70	3800	1
70	22426	27
70	7388	9
70	29647	12
70	8975	1
70	774	2
70	260	1
70	1723	1
70	18399	26
70	11055	1
70	14986	1
70	23503	20
70	25111	2
70	14180	205
70	27607	7
70	32786	3
70	11628	3
70	3810	13
70	4276	1
70	14184	2
70	18407	2
70	8467	2
70	19399	1
70	13640	2
70	10527	2
70	13641	122
70	23258	10
70	12098	3
70	24600	11
70	13125	2
70	16670	13
70	20267	26
70	14718	104
70	22516	9
70	15251	1
70	32726	1
70	7804	32
70	25133	15
70	18419	1
70	10968	29
70	31108	1
70	29514	2
70	28636	9
70	31262	1
70	21924	8
70	9358	2
70	18425	13
70	9013	16
70	17510	12
70	19416	43
70	18679	6
70	8493	2
70	11597	2
70	9172	1
70	11098	28
70	24455	1
70	25146	1
70	2846	8
70	21942	1
70	27157	15
70	8502	1
70	28142	30
70	10048	2
70	24093	22
70	10045	74
70	23005	1
70	729	20
70	1307	1
70	6419	2
70	1308	13
70	8127	1
70	20956	1
70	6930	1
70	9535	2
70	24101	1
70	30753	4
70	14759	12
70	30755	2
70	827	1
70	14238	1
70	16368	57
70	11623	2
70	26731	3
70	15378	1
70	18942	50
70	1316	11
70	16905	6
70	12140	1
70	28666	8
70	29203	4
70	21520	3
70	31797	11
70	27663	1
70	8532	1
70	11864	5
70	840	9
70	19090	8
70	25662	3
70	9546	259
70	23688	1
70	13419	1
70	10588	35
70	28495	1
70	14779	1
70	32849	1
70	29097	1
70	25182	136
70	21954	1
70	14252	18
70	9553	15
70	22508	1
70	31303	1
70	5037	1
70	3393	33
70	3872	1
70	21467	1
70	2375	2
70	5425	22
70	24125	32
70	860	2
70	29726	1
70	27196	1
70	9069	112
70	27264	1
70	13379	85
70	11148	81
70	8774	1
70	9571	1
70	31825	25
70	6966	45
70	7351	20
70	27205	1
70	9274	1
70	5437	25
70	18486	1
70	12388	55
70	18969	2
70	27210	16
70	28700	26
70	1348	4
70	20474	1
70	27292	9
70	12681	3
70	24282	3
70	6483	1
70	24147	3
70	28703	3
70	3416	9
70	3894	1
70	17484	23
70	17485	11
70	17487	2
70	30293	1
70	8578	31
70	5449	1
70	13749	6
70	30297	3
70	1356	283
70	32384	2
70	5457	22
70	32881	9
70	9591	4
70	6982	35
70	12491	33
70	4466	23
70	15197	3
70	1884	2
70	25227	1
70	16427	262
70	29247	1
70	9808	8
70	16973	2
70	18991	27
70	12192	1
70	4955	1
70	26736	3
70	10121	30
70	29095	1
70	4440	1
70	8880	3
70	25238	1
70	28732	16
70	21892	1
70	903	32
70	17518	17
70	19001	131
70	25247	1
70	18947	33
70	23651	1
70	28230	1
70	15927	25
70	18018	1
70	8037	69
70	20510	18
70	29793	7
70	23014	1
70	10650	34
70	1388	2
70	30877	1
70	1909	55
70	7718	2
70	25738	79
70	31885	1
70	7523	17
70	32755	4
70	27267	49
70	23077	1
70	8622	2
70	16985	27
70	31997	1
70	919	55
70	6511	1
70	1918	10
70	24198	98
70	31386	14
70	15204	1
70	30345	58
70	15398	2
70	8628	36
70	17526	142
70	9635	16
70	32432	6
70	17010	1
70	8630	64
70	32938	1
70	8065	2
70	7535	16
70	25277	1
70	25755	46
70	405	1
70	25760	1
70	1422	2
70	6028	1
70	3950	79
70	3952	2
70	31400	1
70	25279	6
70	19540	13
70	3953	1
70	18555	45
70	4486	12
70	2969	3
70	2972	1
70	7975	2
70	5440	42
70	23693	29
70	7552	30
70	20431	5
70	12241	2
70	26299	1
70	17038	1
70	22082	1
70	3457	71
70	28275	3
70	24768	4
70	9163	56
70	7561	1
70	703	10
70	20052	28
70	13836	85
70	21564	77
70	24240	2
70	19559	37
70	20560	16
70	20058	465
70	15981	1
70	28494	1
70	5525	17
70	29329	1
70	26313	15
70	31428	1
70	27784	2
70	13313	2
70	1961	57
70	25304	1
70	30775	49
70	24249	11
70	27518	1
70	17566	45
70	23162	2
70	26320	4
70	29859	15
70	12783	2
70	5067	2
70	24210	2
70	20574	61
70	15446	3
70	29345	49
70	20576	2
70	24800	2
70	19076	2
70	31438	25
70	4002	1
70	29350	1
70	29386	1
70	15313	1
70	27802	2
70	8874	40
70	26825	1
70	1461	120
70	4522	148
70	17070	3
70	30872	33
70	10724	23
70	28830	24
70	21593	219
70	4530	3
70	29363	24
70	18433	26
70	1591	30
70	32511	1
70	2511	9
70	8769	3
70	11281	15
70	14910	6
70	3859	25
70	16015	1
70	9196	3
70	13876	1
70	25335	61
70	16018	8
70	6597	19
70	478	2
70	31464	1
70	19608	1
70	20106	4
70	10599	2
70	4033	22
70	18522	14
70	12817	57
70	28845	33
70	16571	1
70	1000	66
70	15488	1
70	13503	6
70	21612	13
70	10418	2
70	3041	79
70	13645	27
70	2540	2
70	9213	1
70	1490	3
70	13355	16
70	17609	2
70	21141	4
70	9217	4
70	30923	4
70	28779	1
70	24838	40
70	33045	9
70	5044	1
70	500	66
70	15503	25
70	23217	11
70	4566	14
70	18138	2
70	4051	68
71	16588	2
71	21832	1
71	27366	1
71	5586	4
71	17128	18
71	10788	1
71	1599	1
71	19125	3
71	17135	24
71	25866	40
71	6638	35
71	27385	77
71	26402	25
71	31515	6
71	19660	1
71	22712	28
71	164	1
71	8745	2
71	30465	29
71	17652	3
71	6310	1
71	22722	7
71	3093	29
71	24352	16
71	31533	28
71	15548	1
71	13950	1
71	14477	2
71	9787	344
71	20162	1
71	22973	40
71	27372	1
71	7223	1
71	29043	2
71	22751	1
71	32567	17
71	9800	1
71	5639	1
71	20683	1
71	27209	7
71	16112	5
71	5135	4
71	25410	133
71	30500	1
71	21693	15
71	3613	9
71	13424	8
71	27432	2
71	23779	2
71	75	89
71	16510	1
71	3142	2
71	27922	1
71	21712	1
71	18235	70
71	30002	277
71	18236	9
71	31046	1
71	28939	43
71	28941	1
71	14013	31
71	31508	1
71	12927	1
71	32112	1
71	16142	1
71	27948	2
71	8814	1
71	5687	3
71	111	6
71	1131	8
71	2149	1
71	30559	1
71	23359	1
71	119	1
71	8868	5
71	17746	1
71	18133	7
71	17252	1
71	24512	2
71	10372	24
71	15430	63
71	5202	13
71	6244	2
71	19240	9
71	29503	17
71	633	33
71	32148	5
71	28990	1
71	6268	7
71	10389	1
71	13500	1
71	23923	28
71	9884	7
71	19259	2
71	3200	1
71	29000	70
71	17770	2
71	29527	38
71	2696	73
71	14582	1
71	3335	24
71	29538	4
71	7794	1
71	8866	1
71	5233	1
71	18784	2
71	14592	1
71	6769	1
71	25500	3
71	3701	21
71	31139	8
71	22334	2
71	682	1
71	15692	1
71	3221	12
71	22340	34
71	20818	11
71	713	12
71	4595	3
71	28903	30
71	13009	75
71	14621	2
71	15583	2
71	8891	30
71	14097	3
71	17058	65
71	26052	1686
71	32696	2
71	13566	31
71	17327	11
71	4285	4
71	7318	90
71	18335	1
71	29584	10
71	2248	263
71	15163	1
71	21844	33
71	11523	20
71	2251	32
71	29114	17
71	11680	7
71	5304	5
71	22387	6
71	14662	2
71	30664	159
71	26592	1
71	14664	42
71	19852	1
71	24549	6
71	2788	2
71	18857	3
71	6356	62
71	22641	1
71	19358	3
71	15201	360
71	10660	3
71	16828	712
71	1241	36
71	12569	44
71	8441	2
71	26616	2
71	19870	145
71	24030	20
71	254	20
71	1768	103
71	21884	1
71	23491	8
71	17383	21
71	10505	1
71	22172	12
71	22428	2
71	31738	125
71	7784	6
71	27602	1
71	16849	3
71	16857	4
71	3627	21
71	7402	3
71	14189	1
71	26143	2
71	10022	1
71	18907	10202
71	19908	1
71	9516	28
71	32803	1
71	11593	2
71	9010	1
71	12114	275
71	24084	1
71	13671	16
71	21940	1
71	8500	2
71	11106	27
71	10048	24
71	6929	3
71	10055	1
71	9534	1
71	8511	1
71	21463	16
71	15093	12
71	30758	1
71	5400	23
71	5401	1
71	13690	511
71	31290	2
71	2869	1
71	16912	204
71	16913	2
71	27181	1
71	27663	1
71	13180	1
71	4898	13
71	25174	14
71	22500	23
71	26194	1
71	23684	11
71	16919	2
71	6859	1
71	30892	5
71	16923	2
71	6435	1
71	2885	1
71	5423	30
71	11647	3
71	2375	1
71	19622	15
71	6123	1
71	28691	1
71	10089	2
71	32865	18
71	15883	1
71	3512	167
71	11660	1
71	2898	2
71	9274	221
71	5437	2
71	5440	2
71	3409	1
71	18679	1
71	4924	1
71	16947	1
71	29746	1
71	12170	1
71	13213	6
71	29748	1
71	357	1
71	23618	1
71	23619	1
71	30813	19
71	27222	2
71	5972	3
71	3424	5
71	21788	1
71	31345	42
71	14295	1
71	26730	49
71	19492	2
71	18990	1
71	22908	1029
71	12700	1
71	23636	2
71	28059	4
71	30309	1
71	15913	1
71	31464	26
71	899	1
71	26252	28
71	30196	1
71	17974	1
71	25248	24
71	29265	10
71	6999	1
71	7523	88
71	6510	1
71	913	30
71	24193	1
71	2441	3
71	6430	4
71	25253	28
71	25269	11
71	20030	1
71	21534	182
71	32432	2
71	11718	9
71	7534	1
71	29295	1
71	24209	5
71	30386	2
71	28768	1
71	3950	2260
71	23127	1
71	32495	1
71	2968	3
71	8073	20
71	22075	5
71	32435	85
71	27771	1
71	10174	27
71	13826	1
71	23696	5
71	18563	12
71	11875	1
71	2985	1
71	29834	1
71	32964	3
71	7049	1
71	25433	1
71	23701	3
71	13836	1
71	14876	2
71	2991	3
71	438	1
71	26313	249
71	13842	2
71	14879	49
71	31943	1
71	23398	99
71	15991	1
71	1967	26
71	27319	2
71	4512	1
71	1451	1
71	3731	34
71	12012	1
71	12027	11
71	30820	1
71	32740	2
71	25815	3
71	20584	1
71	25585	1
71	22645	1
71	12122	1
71	23736	6
71	3519	2
71	25327	2
71	4536	1
71	26348	1
71	26691	2
71	11282	1
71	2519	1
71	1996	15
71	15333	2
71	5047	15
71	4027	2
71	16018	1
71	28327	8
71	7089	1
71	28843	1
71	20604	63
71	25337	27
71	17601	64
71	7621	25
71	4033	10
71	18522	25
71	598	1
71	19102	1
71	7633	21
71	10956	4
71	33033	1
71	30427	13
71	31994	1
71	500	1
71	2034	4
72	1020	469
72	19633	1064
72	18375	2
72	4570	26
72	4657	63
72	11810	34
72	4064	477
72	32006	1
72	16596	88
72	18660	17
72	25366	40
72	5083	2
72	5084	350
72	31581	10
72	23835	1
72	10792	7
72	8238	78
72	21640	7
72	19670	1
72	2048	1421
72	8186	263
72	2978	2
72	22175	1
72	30009	116
72	17139	2
72	25871	882
72	18157	39
72	20143	197
72	28874	258
72	22182	346
72	18162	3
72	3569	3
72	16614	35
72	6151	236
72	22711	25
72	5608	221
72	14613	83
72	13936	101
72	4091	5
72	23956	41
72	532	223
72	533	7
72	29854	16
72	29419	48
72	5612	2483
72	29420	15
72	25383	2
72	29421	30
72	11017	1
72	3095	6
72	12866	23
72	29958	16
72	21661	18
72	8753	3
72	30990	414
72	9654	9
72	28387	1
72	17663	1
72	26299	345
72	25899	13
72	2079	57
72	4102	47
72	7162	22
72	2650	25
72	9788	43
72	11848	39
72	22738	1
72	22210	11
72	30480	1
72	19680	5
72	23261	13
72	10305	1
72	12882	101
72	25910	386
72	23825	45
72	32057	5
72	29971	30
72	17181	112
72	7691	85
72	12884	9
72	31013	1
72	16104	52
72	3121	81
72	11368	6
72	3122	2
72	3123	320
72	4157	1
72	14155	22
72	21482	22
72	32340	2
72	12887	10
72	28908	10
72	13010	199
72	26921	72
72	2096	3
72	9805	63
72	3608	17
72	67	4
72	20694	8
72	27428	17
72	17135	18
72	29454	202
72	14626	11
72	8732	27
72	18217	217
72	18046	20
72	20183	160
72	10846	45
72	13430	2
72	5340	1
72	11384	7
72	13984	1
72	20192	83
72	19704	84
72	5146	14
72	25292	79
72	17632	6
72	18227	91
72	15973	27
72	4130	1
72	17205	132
72	8251	11
72	10323	48
72	10860	331
72	10015	1
72	17207	110
72	13440	7
72	32468	2
72	25938	3
72	8256	193
72	20093	18
72	12915	914
72	28325	304
72	16131	18
72	15337	544
72	3544	323
72	7475	19
72	21718	33
72	14516	22
72	1867	36
72	1484	1
72	31510	12
72	21734	54
72	15026	19
72	31661	3
72	26270	2
72	9834	23
72	23300	26
72	9835	2
72	98	23
72	16683	1
72	6712	3
72	23259	4
72	22261	14
72	25958	100
72	20509	1
72	30011	9
72	24409	17
72	20220	73
72	22791	891
72	8803	2
72	27947	3
72	22795	20
72	614	3
72	28955	7
72	30016	1
72	7741	11
72	15652	46
72	21227	20
72	19220	50
72	20054	5
72	108	44
72	28962	16
72	29081	21
72	23508	6
72	15620	31
72	4165	114
72	29874	9
72	12426	4
72	14021	73
72	28499	89
72	21746	18
72	20755	14
72	30563	48
72	9856	1
72	16787	90
72	11428	22
72	30627	74
72	28964	1
72	126	235
72	5199	75
72	25148	62
72	1131	51
72	13479	9
72	23903	134
72	14555	3
72	18603	21
72	632	179
72	27564	23
72	32741	1
72	31419	6
72	17360	31
72	5924	3
72	13487	104
72	2909	28
72	29508	15
72	16719	1
72	11042	13
72	276	2
72	14168	1
72	25469	21
72	31102	6
72	28987	10
72	7779	60
72	17762	153
72	16185	38
72	8846	1
72	645	61
72	25399	424
72	7940	53
72	14051	1
72	16450	10
72	13149	80
72	7258	9
72	18891	3
